region,date,mean,median,lower_90,upper_90,lower_50,upper_50
"Arlington County, VA",2020-05-26,0.9435733083956291,0.9564129532695319,0.6953405810764062,1.1421317900621002,0.8809412238194956,1.0466543867092084
"Arlington County, VA",2020-05-27,0.944590298718638,0.9548108857746086,0.7222169790512234,1.171464427253166,0.8930104975997151,1.0548856215814248
"Arlington County, VA",2020-05-28,0.9455006369083945,0.955948660567469,0.7241541995201298,1.1749165471122844,0.8763652917507225,1.0391463776126346
"Arlington County, VA",2020-05-29,0.9450099048286994,0.9573088296677235,0.7132393794994332,1.1599491735780658,0.8782869851391378,1.0469368346275822
"Arlington County, VA",2020-05-30,0.9456880933164701,0.9565688642892478,0.7142101535978383,1.1610797496480085,0.8894438193405952,1.0562916815034773
"Arlington County, VA",2020-05-31,0.9462424842833724,0.9577214258932665,0.7274009534859779,1.1684069041038376,0.8841709740128002,1.0514312629956253
"Arlington County, VA",2020-06-01,0.9459143875538276,0.9556326196577666,0.6915482583203284,1.1569022978498917,0.8920991514594845,1.0626953114219502
"Arlington County, VA",2020-06-02,0.9450605585607295,0.9586113833707218,0.6844886053245717,1.1633482567346796,0.8962637351565257,1.0669838504162317
"Arlington County, VA",2020-06-03,0.9447027791246951,0.9560440250906517,0.7201141446644675,1.1918463530382188,0.9009095659190846,1.074256904330869
"Arlington County, VA",2020-06-04,0.9442437434377418,0.9530838242794202,0.7196333456444163,1.1915309382106019,0.8818116601964382,1.0576299902924364
"Arlington County, VA",2020-06-05,0.9436459734957986,0.9564421880492152,0.7021864562674851,1.1756834901714166,0.8970552374330918,1.067647067796996
"Arlington County, VA",2020-06-06,0.9439978593632606,0.9549374456036606,0.7174893370780578,1.1839653022216694,0.8924543387521521,1.066394096205539
"Arlington County, VA",2020-06-07,0.9438627999357012,0.9512190262747049,0.7147019655231154,1.1861927166064092,0.8798824705428662,1.062007109807773
"Arlington County, VA",2020-06-08,0.9448251328403121,0.9530727203071792,0.6904859094623438,1.1792624528712095,0.8946842520069572,1.0813839596793278
"Arlington County, VA",2020-06-09,0.9444008522503348,0.9594530998701971,0.7048222215017189,1.2061928664796409,0.8943994264434734,1.0857657370400728
"Arlington County, VA",2020-06-10,0.9423417260643878,0.9595926626306093,0.705381401407948,1.2029044879037523,0.8765347510304708,1.0705307244440125
"Arlington County, VA",2020-06-11,0.9404521971851938,0.9572651679446875,0.6684586879561258,1.183001014832246,0.8938744367082068,1.0884455341359371
